Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-12-03,15:16:04.990,-93,0,97,7,0,5,25,-83,100,10,-76.505304 -44.541351,51.8,64.4,43,12,11.3,5.1,1199,55,-0.13,-0.04,1.08,AH,0.1,-1,0,-697,-51,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1485,1500,1152,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:05.490,-96,0,97,5,0,5,25,-99,100,-3,-12.209498 88.152404,51.8,64.4,43,12,11.3,5.1,1199,55,-0.13,-0.04,1.08,AH,0.1,-1,-1,-697,-74,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1473,1500,1152,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:05.990,-98,0,93,4,0,5,25,-91,100,5,-81.149096 -110.159640,51.8,64.4,43,12,11.3,5.1,1199,55,-0.13,-0.04,1.08,AH,1.0,-1,3,-697,-60,390,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1480,1500,1152,1500,2012,988,988,1500,988,988,1695,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:06.490,-99,0,88,3,0,5,25,-89,100,8,-74.413307 150.699410,51.8,64.4,43,12,11.3,5.1,1199,55,-0.13,-0.04,1.08,AH,1.0,-1,-4,-697,-295,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1360,1500,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:06.990,-100,0,90,2,0,5,25,-88,100,8,80.201959 13.558745,51.8,64.4,43,12,11.3,5.1,1199,55,-0.13,-0.04,1.08,AH,1.0,-1,1,-696,-4,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:07.490,-99,0,97,2,0,5,25,-98,100,-4,11.848144 140.914343,52.2,60.2,45,12,11.3,5.1,1199,55,-0.13,-0.04,1.08,AH,1.0,0,-9,-697,193,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1588,1500,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:07.990,-97,0,94,6,0,5,25,-94,100,0,46.419470 -161.730548,52.2,60.2,45,12,11.3,5.1,1199,55,-0.13,-0.04,1.08,AH,1.0,-1,-44,-697,39,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1509,1488,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:08.490,-96,0,97,5,0,5,25,-87,100,8,89.590191 179.044317,52.2,60.2,45,12,11.3,5.1,1199,55,-0.13,-0.04,1.08,AH,1.0,-1,-15,-696,-8,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:08.990,-96,0,90,5,0,5,25,-78,96,12,23.886375 -145.603621,52.2,60.2,45,12,11.4,1.3,1206,58,-0.13,-0.04,1.08,AH,1.0,-1,-47,-696,-121,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1449,1487,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:09.490,-94,0,90,9,0,5,25,-88,96,5,75.529035 -166.656940,52.2,60.2,45,12,11.4,1.3,1206,58,-0.13,-0.04,1.08,AH,1.0,0,-1,-697,-1,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:09.990,-91,0,96,9,0,5,25,-86,96,8,-2.074025 48.204976,52.2,60.2,45,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AH,1.0,-1,-147,-697,-1,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1436,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:10.490,-92,0,98,8,0,5,25,-86,96,5,-1.585353 -123.687130,52.2,60.2,45,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AH,1.0,-1,-249,-697,-4,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1384,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:10.990,-94,0,99,8,0,5,25,-78,96,12,-5.705228 110.941631,52.2,60.2,45,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AIR,1.0,-1,-4,-697,-1,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:11.490,-96,0,97,7,0,5,25,-82,96,11,55.611513 -113.402276,52.2,60.2,45,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AIR,-0.6,-1,-21,-697,-145,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1437,1500,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:11.990,-99,0,98,3,0,5,25,-93,96,2,27.418074 -116.839263,52.2,60.2,45,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AIR,-0.6,-1,-133,-697,20,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1443,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:12.490,-100,0,95,3,0,5,25,-83,96,11,-34.024709 -24.017970,52.2,60.2,45,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AIR,-0.6,-1,-124,-696,156,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1569,1447,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:12.990,-93,0,92,8,0,5,25,-81,96,10,-71.213230 75.245308,52.2,60.2,45,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AIR,-0.6,-1,-191,-697,72,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1526,1413,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:13.490,-88,0,97,10,0,5,25,-77,96,12,-42.168065 118.277697,61.5,16.0,34,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AIR,-0.6,0,-150,-697,-168,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1425,1434,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:13.990,-85,0,100,12,0,5,25,-76,96,13,-69.823146 50.849051,61.5,16.0,34,12,11.4,1.3,1206,58,0.19,-0.1,0.59,AIR,-0.6,-1,-119,-696,-259,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1379,1450,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:14.490,-88,0,99,11,0,5,25,-79,100,13,-74.088045 -167.799956,61.5,16.0,34,12,11.5,1.3,1208,60,0.19,-0.1,0.59,AIR,-0.6,-1,-10,-697,-5,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:14.990,-92,0,99,9,0,5,25,-81,100,11,46.833371 -59.959971,61.5,16.0,34,12,11.5,1.3,1208,60,0.19,-0.1,0.59,AIR,-0.6,-1,-147,-697,142,405,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1562,1436,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:15.490,-92,0,100,8,0,5,25,-85,100,10,71.556469 -55.527041,61.5,16.0,34,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-0.6,-1,-176,-696,84,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1532,1421,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:15.990,-91,0,99,10,0,5,25,-75,100,13,-65.098379 -141.367248,61.5,16.0,34,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-0.6,-1,-233,-697,-1,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1392,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:16.490,-86,0,99,12,0,5,25,-76,100,13,-6.375562 168.093008,61.5,16.0,34,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-0.6,-1,-305,-696,-120,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1449,1355,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:16.990,-87,0,99,11,0,5,25,-79,100,12,29.745177 167.899924,61.5,16.0,34,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-0.6,-1,-395,-697,-178,405,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1420,1309,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:17.490,-88,0,99,10,0,5,25,-74,100,12,-51.069077 -47.152602,61.5,16.0,34,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-2.1,-2,-393,-696,-237,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1390,1310,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:17.990,-88,0,99,11,0,5,25,-76,100,13,36.759600 -47.207585,61.5,16.0,34,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-2.1,0,-369,-696,53,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1516,1323,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:18.490,-87,0,99,11,0,5,25,-77,100,13,24.514644 27.305069,61.5,16.0,34,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-2.1,-1,-495,-696,380,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1683,1258,1152,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:18.990,-89,0,99,10,0,5,25,-76,100,12,-19.449389 -109.616288,47.2,-310.16,24,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-2.1,1,-502,-391,323,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1654,1255,1305,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:19.490,-84,0,99,12,0,5,25,-76,100,14,-88.032413 -175.204473,47.2,-310.16,24,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-2.1,-1,-496,281,104,405,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1542,1258,1640,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:19.990,-83,0,98,12,0,5,25,-75,100,13,-16.494452 -102.901923,47.2,-310.16,24,12,11.5,1.3,1208,60,-0.03,-0.25,-0.09,AIR,-2.1,-1,-308,283,621,405,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1806,1354,1641,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:20.490,-88,0,97,11,0,5,25,-78,100,12,76.291698 -143.574594,47.2,-310.16,24,12,11.5,1.4,1210,60,-0.03,-0.25,-0.09,AIR,-2.1,-1,-469,283,-165,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1427,1272,1641,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:20.990,-88,0,98,11,0,5,25,-78,100,12,25.000472 -27.035324,47.2,-310.16,24,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,-2.1,-1,-335,283,-199,405,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1409,1340,1641,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:21.490,-88,0,97,11,0,5,25,-69,100,14,66.088430 135.601284,47.2,-310.16,24,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,-2.1,-1,-367,283,-292,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1362,1324,1641,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:21.990,-81,0,98,12,0,5,25,-69,100,15,35.809957 -31.829125,47.2,-310.16,24,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,-2.1,-1,-298,283,473,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1731,1359,1641,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:22.490,-75,0,97,13,0,5,25,-69,100,12,80.805485 41.271296,47.2,-310.16,24,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,-2.1,-1,-334,283,-57,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1482,1340,1641,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:22.990,-80,0,99,12,0,5,25,-65,100,13,40.239744 -97.398662,47.2,-310.16,24,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,0.2,-1,-187,281,-52,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1484,1415,1640,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:23.490,-74,0,98,13,0,5,25,-62,100,15,-40.888176 176.816114,47.2,-310.16,24,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,0.2,-1,-67,869,439,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1713,1477,1934,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:23.990,-71,0,98,13,0,5,25,-61,100,13,-29.064171 116.102177,47.2,-310.16,24,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,0.2,-2,-50,1024,-259,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1379,1485,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:24.490,-73,0,99,13,0,5,25,-59,100,14,-20.853112 93.078562,47.2,-302.26,15,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,0.2,-1,-156,1024,-502,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1255,1431,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:24.990,-73,0,100,13,0,5,25,-69,100,13,73.953844 127.486641,47.2,-302.26,15,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,0.2,-2,-26,1024,-19,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1497,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:25.490,-66,0,99,13,0,5,25,-49,100,14,28.147628 52.778967,47.2,-302.26,15,12,11.5,1.4,1210,60,-0.15,-0.16,-1.18,AIR,0.2,-1,0,1024,-140,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1439,1500,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:25.990,-66,0,98,14,0,5,25,-56,100,14,-9.843527 149.224072,47.2,-302.26,15,12,11.1,15.0,1221,45,-0.15,-0.16,-1.18,AIR,0.2,-1,0,1024,-2,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:26.490,-65,0,98,14,0,5,25,-55,100,14,65.422154 -49.534134,47.2,-302.26,15,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,0.2,-1,-15,1024,-301,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1357,1500,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:26.990,-64,0,100,13,0,5,25,-55,100,14,-24.152420 60.057254,47.2,-302.26,15,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,0.2,-2,269,1024,61,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1520,1626,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:27.490,-68,0,100,13,0,5,25,-59,100,14,-49.770849 -168.670028,47.2,-302.26,15,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,0.2,-1,451,1024,127,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1554,1719,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:27.990,-68,0,98,13,0,5,25,-56,100,13,-59.421697 -74.166628,47.2,-302.26,15,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,0.2,-1,390,1024,10,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1688,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:28.490,-75,0,99,13,0,5,25,-67,100,13,75.702299 -88.547234,47.2,-302.26,15,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,5.9,-1,39,1024,-24,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1498,1509,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:28.990,-77,0,99,13,0,5,25,-71,100,12,-67.467098 42.298999,47.2,-302.26,15,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,5.9,-1,-223,1024,-108,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1456,1397,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:29.490,-76,0,97,13,0,5,25,-68,100,13,7.288824 30.900689,47.2,-302.26,15,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,5.9,-1,-6,1024,206,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1594,1500,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:29.990,-77,0,98,12,0,5,25,-75,100,13,46.056016 85.572582,47.8,-323.46,32,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,5.9,-1,1,1024,-2,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:30.490,-75,0,97,13,0,5,25,-64,100,14,-5.025751 -6.584423,47.8,-323.46,32,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,5.9,-1,0,1024,-7,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:30.990,-79,0,97,12,0,5,25,-89,100,5,53.833380 -138.538899,47.8,-323.46,32,12,11.1,15.0,1221,45,-0.35,-0.24,0.35,AIR,5.9,-1,168,1024,88,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1534,1575,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:31.490,-85,0,98,12,0,5,25,-71,100,13,-61.607541 -26.147368,47.8,-323.46,32,12,11.0,14.8,1245,41,-0.35,-0.24,0.35,AIR,5.9,-1,264,1024,-5,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1624,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:31.990,-85,0,96,11,0,5,25,-72,100,12,15.269202 83.853488,47.8,-323.46,32,12,11.0,14.8,1245,41,-0.23,0.09,-0.73,AIR,5.9,-1,252,1024,-71,405,571,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1474,1618,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:32.490,-83,0,99,11,0,5,25,-87,100,10,-24.413433 -175.306237,47.8,-323.46,32,12,11.0,14.8,1245,41,-0.23,0.09,-0.73,AIR,5.9,0,-18,1024,-2,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:16:32.990,-87,0,100,9,0,5,25,-70,100,15,-85.241146 177.091280,47.8,-323.46,32,12,11.0,14.8,1245,41,-0.23,0.09,-0.73,AIR,5.9,0,-7,1024,-1,405,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1702,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
